cancer	id.cancer	sex	age	country_name	year	deaths	crude.rate	ASR..W.	Cumulative.risk
		Male		Finland	1974	4570			
		Male		Finland	1975	4513			
		Male		Finland	1976	4820			
		Male		Finland	1977	4665			
		Male		Finland	1978	4894			
		Male		Finland	1979	4847			
		Male		Finland	1980	4933			
		Male		Finland	1981	4955			
		Male		Finland	1982	4815			
		Male		Finland	1983	5025			
		Male		Finland	1984	5025			
		Male		Finland	1985	5055			
		Male		Finland	1986	4938			
		Male		Finland	1987	4976			
		Male		Finland	1988	4994			
		Male		Finland	1989	5018			
		Male		Finland	1990	5043			
		Male		Finland	1991	4968			
		Male		Finland	1992	5154			
		Male		Finland	1993	5172			
		Male		Finland	1994	5117			
		Male		Finland	1995	5173			
		Male		Finland	1996	5375			
		Male		Finland	1997	5176			
		Male		Finland	1998	5321			
		Male		Finland	1999	5334			
		Male		Finland	2000	5206			
		Male		Finland	2001	5360			
		Male		Finland	2002	5347			
		Male		Finland	2003	5390			
		Male		Finland	2004	5516			
		Male		Finland	2005	5519			
		Male		Finland	2006	5740			
		Male		Finland	2007	5706			
		Male		Finland	2008	5680			
		Male		Finland	2009	5810			
		Male		Finland	2010	6117			
		Female		France	1950	36994			
		Female		France	1952	38742			
		Female		France	1953	38652			
		Female		France	1954	39168			
		Female		France	1955	39885			
		Female		France	1956	40294			
		Female		France	1957	40819			
		Female		France	1958	41405			
		Female		France	1959	42317			
		Female		France	1960	42657			
		Female		France	1961	42599			
		Female		France	1962	43765			
		Female		France	1963	44838			
		Female		France	1964	45223			
		Female		France	1965	45318			
		Female		France	1966	46047			
		Female		France	1967	46227			
		Female		France	1968	46865			
		Female		France	1969	46627			
		Female		France	1970	46189			
		Female		France	1971	47087			
		Female		France	1972	47894			
		Female		France	1973	48062			
		Female		France	1974	48768			
		Female		France	1975	49058			
		Female		France	1976	49110			
		Female		France	1977	48821			
		Female		France	1978	49227			
		Female		France	1979	49645			
		Female		France	1980	49888			
		Female		France	1981	50783			
		Female		France	1982	50930			
		Female		France	1983	51636			
		Female		France	1984	51892			
		Female		France	1985	51697			
		Female		France	1986	52074			
		Female		France	1987	52925			
		Female		France	1988	53698			
		Female		France	1989	54235			
		Female		France	1990	53746			
		Female		France	1991	54275			
		Female		France	1992	55031			
		Female		France	1993	55864			
		Female		France	1994	55163			
		Female		France	1995	56208			
		Female		France	1996	56499			
		Female		France	1997	55963			
		Female		France	1998	56047			
		Female		France	1999	56946			
		Female		France	2000	56931			
		Female		France	2001	57463			
		Female		France	2002	58600			
		Female		France	2003	59033			
		Female		France	2004	58966			
		Female		France	2005	60121			
		Female		France	2006	60589			
		Female		France	2007	60578			
		Female		France	2008	62515			
		Female		France	2009	63154			
		Female		France	2010	63357			
		Male		France	1950	35619			
		Male		France	1952	37676			
		Male		France	1953	38243			
		Male		France	1954	38887			
		Male		France	1955	39672			
		Male		France	1956	41204			
		Male		France	1957	42763			
		Male		France	1958	44143			
		Male		France	1959	44936			
		Male		France	1960	46946			
		Male		France	1961	48530			
		Male		France	1962	49984			
		Male		France	1963	52410			
		Male		France	1964	53403			
		Male		France	1965	54290			
		Male		France	1966	55993			
		Male		France	1967	57142			
		Male		France	1968	58914			
		Male		France	1969	59592			
		Male		France	1970	59117			
		Male		France	1971	61315			
		Male		France	1972	63242			
		Male		France	1973	64270			
		Male		France	1974	66783			
		Male		France	1975	67869			
		Male		France	1976	70133			
		Male		France	1977	70695			
		Male		France	1978	72358			
		Male		France	1979	73562			
		Male		France	1980	74459			
		Male		France	1981	75849			
		Male		France	1982	76250			
		Male		France	1983	77284			
		Male		France	1984	79041			
		Male		France	1985	80246			
		Male		France	1986	80934			
		Male		France	1987	82341			
		Male		France	1988	83207			
		Male		France	1989	84248			
		Male		France	1990	84202			
		Male		France	1991	85035			
		Male		France	1992	85949			
		Male		France	1993	86848			
		Male		France	1994	85571			
		Male		France	1995	86427			
		Male		France	1996	87205			
		Male		France	1997	86655			
		Male		France	1998	87136			
		Male		France	1999	86903			
		Male		France	2000	86829			
		Male		France	2001	87346			
		Male		France	2002	87917			
		Male		France	2003	88201			
		Male		France	2004	87619			
		Male		France	2005	88871			
		Male		France	2006	88612			
		Male		France	2007	89159			
		Male		France	2008	89143			
		Male		France	2009	90132			
		Male		France	2010	89543			
		Female		Georgia	1981	2318			
		Female		Georgia	1982	2337			
		Female		Georgia	1985	2461			
		Female		Georgia	1986	2544			
		Female		Georgia	1987	2540			
		Female		Georgia	1988	2684			
		Female		Georgia	1989	2515			
		Female		Georgia	1990	2556			
		Female		Georgia	1991	2458			
		Female		Georgia	1992	2282			
		Female		Georgia	1994	1727			
		Female		Georgia	1995	1610			
		Female		Georgia	1996	1592			
		Female		Georgia	1997	1839			
		Female		Georgia	1998	1984			
		Female		Georgia	1999	2014			
		Female		Georgia	2000	2055			
		Female		Georgia	2001	2069			
		Female		Georgia	2004	2622			
		Female		Georgia	2005	2060			
		Female		Georgia	2006	2173			
		Female		Georgia	2007	1974			
		Female		Georgia	2009	2318			
		Female		Georgia	2010	1292			
		Male		Georgia	1981	2321			
		Male		Georgia	1982	2443			
		Male		Georgia	1985	2645			
		Male		Georgia	1986	2757			
		Male		Georgia	1987	2846			
		Male		Georgia	1988	2803			
		Male		Georgia	1989	2867			
		Male		Georgia	1990	2903			
		Male		Georgia	1991	2913			
		Male		Georgia	1992	2382			
		Male		Georgia	1994	1911			
		Male		Georgia	1995	1741			
		Male		Georgia	1996	1800			
		Male		Georgia	1997	1851			
		Male		Georgia	1998	2284			
		Male		Georgia	1999	2284			
		Male		Georgia	2000	2336			
		Male		Georgia	2001	2164			
		Male		Georgia	2004	2864			
		Male		Georgia	2005	2369			
		Male		Georgia	2006	2649			
		Male		Georgia	2007	2537			
		Male		Georgia	2009	2721			
		Male		Georgia	2010	1558			
		Female		Germany	1973	92224			
		Female		Germany	1974	93163			
		Female		Germany	1975	94531			
		Female		Germany	1976	95004			
		Female		Germany	1977	94858			
		Female		Germany	1978	95959			
		Female		Germany	1980	96757			
		Female		Germany	1981	97585			
		Female		Germany	1982	98410			
		Female		Germany	1983	99123			
		Female		Germany	1984	98088			
		Female		Germany	1985	99350			
		Female		Germany	1986	99902			
		Female		Germany	1987	101374			
		Female		Germany	1988	102342			
		Female		Germany	1989	102630			
		Female		Germany	1990	102229			
		Female		Germany	1991	105322			
		Female		Germany	1992	105758			
		Female		Germany	1993	105928			
		Female		Germany	1994	105125			
		Female		Germany	1995	104579			
		Female		Germany	1996	104327			
		Female		Germany	1997	102453			
		Female		Germany	1998	103922			
		Female		Germany	1999	102568			
		Female		Germany	2000	101123			
		Female		Germany	2001	99256			
		Female		Germany	2002	100184			
		Female		Germany	2003	98562			
		Female		Germany	2004	98319			
		Female		Germany	2005	99334			
		Female		Germany	2006	98769			
		Female		Germany	2007	98367			
		Female		Germany	2008	99834			
		Female		Germany	2009	99422			
		Female		Germany	2010	100699			
		Male		Germany	1973	92238			
		Male		Germany	1974	93085			
		Male		Germany	1975	95061			
		Male		Germany	1976	94715			
		Male		Germany	1977	95468			
		Male		Germany	1978	96090			
		Male		Germany	1980	95972			
		Male		Germany	1981	96548			
		Male		Germany	1982	96876			
		Male		Germany	1983	97878			
		Male		Germany	1984	96776			
		Male		Germany	1985	98395			
		Male		Germany	1986	97958			
		Male		Germany	1987	99966			
		Male		Germany	1988	101741			
		Male		Germany	1989	102610			
		Male		Germany	1990	102919			
		Male		Germany	1991	105212			
		Male		Germany	1992	106791			
		Male		Germany	1993	107820			
		Male		Germany	1994	107266			
		Male		Germany	1995	108334			
		Male		Germany	1996	108561			
		Male		Germany	1997	107600			
		Male		Germany	1998	108898			
		Male		Germany	1999	108337			
		Male		Germany	2000	109680			
		Male		Germany	2001	108430			
		Male		Germany	2002	109949			
		Male		Germany	2003	110754			
		Male		Germany	2004	111052			
		Male		Germany	2005	112112			
		Male		Germany	2006	112827			
		Male		Germany	2007	113452			
		Male		Germany	2008	116231			
		Male		Germany	2009	116748			
		Male		Germany	2010	118266			
		Female		Greece	1961	3848			
		Female		Greece	1962	3885			
		Female		Greece	1963	3971			
		Female		Greece	1964	4086			
		Female		Greece	1965	4262			
		Female		Greece	1966	4206			
		Female		Greece	1967	4351			
		Female		Greece	1968	4542			
		Female		Greece	1969	4637			
		Female		Greece	1970	4682			
		Female		Greece	1971	4812			
		Female		Greece	1972	5113			
		Female		Greece	1973	5039			
		Female		Greece	1974	5333			
		Female		Greece	1975	5576			
		Female		Greece	1976	6063			
		Female		Greece	1977	6140			
		Female		Greece	1978	6273			
		Female		Greece	1979	6384			
		Female		Greece	1980	6539			
		Female		Greece	1981	6488			
		Female		Greece	1982	6669			
		Female		Greece	1983	6748			
		Female		Greece	1984	6900			
		Female		Greece	1985	7099			
		Female		Greece	1986	7132			
		Female		Greece	1987	7208			
		Female		Greece	1988	7320			
		Female		Greece	1989	7472			
		Female		Greece	1990	7400			
		Female		Greece	1991	7537			
		Female		Greece	1992	7851			
		Female		Greece	1993	8080			
		Female		Greece	1994	8294			
		Female		Greece	1995	8361			
		Female		Greece	1996	8651			
		Female		Greece	1997	8724			
		Female		Greece	1998	8652			
		Female		Greece	1999	8998			
		Female		Greece	2000	9100			
		Female		Greece	2001	9429			
		Female		Greece	2002	9592			
		Female		Greece	2003	9513			
		Female		Greece	2004	9795			
		Female		Greece	2005	9894			
		Female		Greece	2006	9943			
		Female		Greece	2007	10463			
		Female		Greece	2008	10692			
		Female		Greece	2009	10515			
		Female		Greece	2010	10752			
		Male		Greece	1961	5022			
		Male		Greece	1962	5222			
		Male		Greece	1963	5465			
		Male		Greece	1964	5636			
		Male		Greece	1965	5774			
		Male		Greece	1966	6043			
		Male		Greece	1967	6310			
		Male		Greece	1968	6376			
		Male		Greece	1969	6686			
		Male		Greece	1970	6871			
		Male		Greece	1971	7045			
		Male		Greece	1972	7398			
		Male		Greece	1973	7723			
		Male		Greece	1974	8200			
		Male		Greece	1975	8488			
		Male		Greece	1976	9111			
		Male		Greece	1977	9276			
		Male		Greece	1978	9520			
		Male		Greece	1979	9949			
		Male		Greece	1980	9672			
		Male		Greece	1981	10133			
		Male		Greece	1982	10366			
		Male		Greece	1983	10798			
		Male		Greece	1984	10707			
		Male		Greece	1985	11080			
		Male		Greece	1986	11233			
		Male		Greece	1987	11391			
		Male		Greece	1988	11640			
		Male		Greece	1989	11742			
		Male		Greece	1990	12032			
		Male		Greece	1991	12408			
		Male		Greece	1992	12618			
		Male		Greece	1993	12920			
		Male		Greece	1994	13257			
		Male		Greece	1995	13659			
		Male		Greece	1996	13699			
		Male		Greece	1997	13867			
		Male		Greece	1998	13781			
		Male		Greece	1999	14421			
		Male		Greece	2000	14663			
		Male		Greece	2001	14973			
		Male		Greece	2002	14788			
		Male		Greece	2003	15276			
		Male		Greece	2004	15643			
		Male		Greece	2005	15990			
		Male		Greece	2006	15717			
		Male		Greece	2007	16399			
		Male		Greece	2008	16687			
		Male		Greece	2009	16813			
		Male		Greece	2010	16407			
		Female		Guatemala	1963	660			
		Female		Guatemala	1964	687			
		Female		Guatemala	1965	617			
		Female		Guatemala	1966	641			
		Female		Guatemala	1967	757			
		Female		Guatemala	1968	706			
		Female		Guatemala	1969	768			
		Female		Guatemala	1970	733			
		Female		Guatemala	1971	802			
		Female		Guatemala	1974	885			
		Female		Guatemala	1975	1007			
		Female		Guatemala	1976	925			
		Female		Guatemala	1977	853			
		Female		Guatemala	1978	1039			
		Female		Guatemala	1979	1157			
		Female		Guatemala	1980	1072			
		Female		Guatemala	1981	1104			
		Female		Guatemala	1984	1364			
		Female		Guatemala	1986	1107			
		Female		Guatemala	1987	1146			
		Female		Guatemala	1988	1343			
		Female		Guatemala	1989	1357			
		Female		Guatemala	1990	1366			
		Female		Guatemala	1991	1434			
		Female		Guatemala	1992	1529			
		Female		Guatemala	1993	1708			
		Female		Guatemala	1994	2364			
		Female		Guatemala	1995	2300			
		Female		Guatemala	1996	2154			
		Female		Guatemala	1997	2458			
		Female		Guatemala	1998	2653			
		Female		Guatemala	1999	2734			
		Female		Guatemala	2000	2887			
		Female		Guatemala	2001	2830			
		Female		Guatemala	2002	3156			
		Female		Guatemala	2003	3294			
		Female		Guatemala	2004	3434			
		Female		Guatemala	2005	3362			
		Female		Guatemala	2006	3675			
		Female		Guatemala	2007	3670			
		Female		Guatemala	2008	3689			
		Female		Guatemala	2009	3893			
		Female		Guatemala	2010	4006			
		Male		Guatemala	1963	477			
		Male		Guatemala	1964	472			
		Male		Guatemala	1965	452			
		Male		Guatemala	1966	519			
		Male		Guatemala	1967	516			
		Male		Guatemala	1968	531			
		Male		Guatemala	1969	568			
		Male		Guatemala	1970	521			
		Male		Guatemala	1971	631			
		Male		Guatemala	1974	643			
		Male		Guatemala	1975	687			
		Male		Guatemala	1976	688			
		Male		Guatemala	1977	714			
		Male		Guatemala	1978	831			
		Male		Guatemala	1979	839			
		Male		Guatemala	1980	814			
		Male		Guatemala	1981	890			
		Male		Guatemala	1984	936			
		Male		Guatemala	1986	900			
		Male		Guatemala	1987	963			
		Male		Guatemala	1988	1034			
		Male		Guatemala	1989	1012			
		Male		Guatemala	1990	1036			
		Male		Guatemala	1991	1167			
		Male		Guatemala	1992	1165			
		Male		Guatemala	1993	1275			
		Male		Guatemala	1994	1791			
		Male		Guatemala	1995	1862			
		Male		Guatemala	1996	1588			
		Male		Guatemala	1997	2004			
		Male		Guatemala	1998	2139			
		Male		Guatemala	1999	2244			
		Male		Guatemala	2000	2391			
		Male		Guatemala	2001	2481			
		Male		Guatemala	2002	2618			
		Male		Guatemala	2003	2678			
		Male		Guatemala	2004	2879			
		Male		Guatemala	2005	2962			
		Male		Guatemala	2006	3039			
		Male		Guatemala	2007	3099			
		Male		Guatemala	2008	3164			
		Male		Guatemala	2009	3274			
		Male		Guatemala	2010	3241			
		Female		Hungary	1955	7248			
		Female		Hungary	1956	7546			
		Female		Hungary	1957	7875			
		Female		Hungary	1958	7988			
		Female		Hungary	1959	8206			
		Female		Hungary	1960	8484			
		Female		Hungary	1961	8495			
		Female		Hungary	1962	8727			
		Female		Hungary	1963	8791			
		Female		Hungary	1964	9142			
		Female		Hungary	1965	9358			
		Female		Hungary	1966	9533			
		Female		Hungary	1967	9744			
		Female		Hungary	1968	9980			
		Female		Hungary	1969	10123			
		Female		Hungary	1970	10430			
		Female		Hungary	1971	10837			
		Female		Hungary	1972	10958			
		Female		Hungary	1973	11277			
		Female		Hungary	1974	11611			
		Female		Hungary	1975	11776			
		Female		Hungary	1976	11907			
		Female		Hungary	1977	11819			
		Female		Hungary	1978	12260			
		Female		Hungary	1979	11991			
		Female		Hungary	1980	12366			
		Female		Hungary	1981	12421			
		Female		Hungary	1982	12696			
		Female		Hungary	1983	12644			
		Female		Hungary	1984	12573			
		Female		Hungary	1985	12621			
		Female		Hungary	1986	12903			
		Female		Hungary	1987	13206			
		Female		Hungary	1988	13139			
		Female		Hungary	1989	13323			
		Female		Hungary	1990	13374			
		Female		Hungary	1991	13535			
		Female		Hungary	1992	14014			
		Female		Hungary	1993	14129			
		Female		Hungary	1994	14210			
		Female		Hungary	1995	14416			
		Female		Hungary	1996	14576			
		Female		Hungary	1997	14474			
		Female		Hungary	1998	14534			
		Female		Hungary	1999	14791			
		Female		Hungary	2000	14548			
		Female		Hungary	2001	14512			
		Female		Hungary	2002	14345			
		Female		Hungary	2003	14703			
		Female		Hungary	2004	14661			
		Female		Hungary	2005	13481			
		Female		Hungary	2006	13669			
		Female		Hungary	2007	13926			
		Female		Hungary	2008	14212			
		Female		Hungary	2009	14359			
		Female		Hungary	2010	14430			
		Male		Hungary	1955	6688			
		Male		Hungary	1956	7329			
		Male		Hungary	1957	7457			
		Male		Hungary	1958	7857			
		Male		Hungary	1959	8451			
		Male		Hungary	1960	8405			
		Male		Hungary	1961	8824			
		Male		Hungary	1962	9106			
		Male		Hungary	1963	9190			
		Male		Hungary	1964	9649			
		Male		Hungary	1965	10067			
		Male		Hungary	1966	10536			
		Male		Hungary	1967	10864			
		Male		Hungary	1968	10950			
		Male		Hungary	1969	11446			
		Male		Hungary	1970	11833			
		Male		Hungary	1971	12387			
		Male		Hungary	1972	12425			
		Male		Hungary	1973	12610			
		Male		Hungary	1974	13501			
		Male		Hungary	1975	13738			
		Male		Hungary	1976	13642			
		Male		Hungary	1977	14125			
		Male		Hungary	1978	14669			
		Male		Hungary	1979	14954			
		Male		Hungary	1980	15183			
		Male		Hungary	1981	15466			
		Male		Hungary	1982	15555			
		Male		Hungary	1983	15770			
		Male		Hungary	1984	15950			
		Male		Hungary	1985	15857			
		Male		Hungary	1986	16551			
		Male		Hungary	1987	16626			
		Male		Hungary	1988	16720			
		Male		Hungary	1989	17123			
		Male		Hungary	1990	17497			
		Male		Hungary	1991	17872			
		Male		Hungary	1992	18297			
		Male		Hungary	1993	18072			
		Male		Hungary	1994	18493			
		Male		Hungary	1995	18525			
		Male		Hungary	1996	18900			
		Male		Hungary	1997	18995			
		Male		Hungary	1998	19016			
		Male		Hungary	1999	19033			
		Male		Hungary	2000	18735			
		Male		Hungary	2001	18807			
		Male		Hungary	2002	18668			
		Male		Hungary	2003	18828			
		Male		Hungary	2004	18842			
		Male		Hungary	2005	17134			
		Male		Hungary	2006	17614			
		Male		Hungary	2007	17760			
		Male		Hungary	2008	17899			
		Male		Hungary	2009	18178			
		Male		Hungary	2010	18032			
		Female		Iceland	1951	116			
		Female		Iceland	1952	102			
		Female		Iceland	1953	100			
		Female		Iceland	1954	93			
		Female		Iceland	1955	101			
		Female		Iceland	1956	110			
		Female		Iceland	1957	103			
		Female		Iceland	1958	92			
		Female		Iceland	1959	116			
		Female		Iceland	1960	155			
		Female		Iceland	1961	118			
		Female		Iceland	1962	153			
		Female		Iceland	1963	134			
		Female		Iceland	1964	126			
		Female		Iceland	1965	131			
		Female		Iceland	1966	152			
		Female		Iceland	1967	144			
		Female		Iceland	1968	155			
		Female		Iceland	1969	152			
		Female		Iceland	1970	119			
		Female		Iceland	1971	151			
		Female		Iceland	1972	162			
		Female		Iceland	1973	138			
		Female		Iceland	1974	153			
		Female		Iceland	1975	150			
		Female		Iceland	1976	144			
		Female		Iceland	1977	160			
		Female		Iceland	1978	162			
		Female		Iceland	1979	156			
		Female		Iceland	1980	156			
		Female		Iceland	1981	174			
		Female		Iceland	1982	187			
		Female		Iceland	1983	181			
		Female		Iceland	1984	196			
		Female		Iceland	1985	179			
		Female		Iceland	1986	176			
		Female		Iceland	1987	222			
		Female		Iceland	1988	206			
		Female		Iceland	1989	205			
		Female		Iceland	1990	210			
		Female		Iceland	1991	193			
		Female		Iceland	1992	206			
		Female		Iceland	1993	244			
		Female		Iceland	1994	221			
		Female		Iceland	1995	237			
		Female		Iceland	1996	246			
		Female		Iceland	1997	234			
		Female		Iceland	1998	244			
		Female		Iceland	1999	246			
		Female		Iceland	2000	250			
		Female		Iceland	2001	209			
		Female		Iceland	2002	244			
		Female		Iceland	2003	254			
		Female		Iceland	2004	246			
		Female		Iceland	2005	224			
		Female		Iceland	2006	222			
		Female		Iceland	2007	281			
		Female		Iceland	2008	282			
		Female		Iceland	2009	252			
		Male		Iceland	1951	97			
		Male		Iceland	1952	113			
		Male		Iceland	1953	111			
		Male		Iceland	1954	105			
		Male		Iceland	1955	109			
		Male		Iceland	1956	90			
		Male		Iceland	1957	134			
		Male		Iceland	1958	118			
		Male		Iceland	1959	139			
		Male		Iceland	1960	131			
		Male		Iceland	1961	139			
		Male		Iceland	1962	128			
		Male		Iceland	1963	124			
		Male		Iceland	1964	136			
		Male		Iceland	1965	117			
		Male		Iceland	1966	125			
		Male		Iceland	1967	148			
		Male		Iceland	1968	139			
		Male		Iceland	1969	141			
		Male		Iceland	1970	148			
		Male		Iceland	1971	139			
		Male		Iceland	1972	153			
		Male		Iceland	1973	145			
		Male		Iceland	1974	160			
		Male		Iceland	1975	170			
		Male		Iceland	1976	153			
		Male		Iceland	1977	175			
		Male		Iceland	1978	140			
		Male		Iceland	1979	160			
		Male		Iceland	1980	177			
		Male		Iceland	1981	191			
		Male		Iceland	1982	204			
		Male		Iceland	1983	213			
		Male		Iceland	1984	192			
		Male		Iceland	1985	215			
		Male		Iceland	1986	195			
		Male		Iceland	1987	216			
		Male		Iceland	1988	238			
		Male		Iceland	1989	239			
		Male		Iceland	1990	244			
		Male		Iceland	1991	253			
		Male		Iceland	1992	223			
		Male		Iceland	1993	207			
		Male		Iceland	1994	222			
		Male		Iceland	1995	234			
		Male		Iceland	1996	290			
		Male		Iceland	1997	291			
		Male		Iceland	1998	254			
		Male		Iceland	1999	281			
		Male		Iceland	2000	245			
		Male		Iceland	2001	276			
		Male		Iceland	2002	265			
		Male		Iceland	2003	237			
		Male		Iceland	2004	266			
		Male		Iceland	2005	287			
		Male		Iceland	2006	272			
		Male		Iceland	2007	291			
		Male		Iceland	2008	277			
		Male		Iceland	2009	310			
		Female		Ireland	1950	1970			
		Female		Ireland	1951	1999			
		Female		Ireland	1952	1958			
		Female		Ireland	1953	2024			
		Female		Ireland	1954	2136			
		Female		Ireland	1955	2089			
		Female		Ireland	1956	2079			
		Female		Ireland	1957	2242			
		Female		Ireland	1958	2194			
		Female		Ireland	1959	2160			
		Female		Ireland	1960	2215			
		Female		Ireland	1961	2111			
		Female		Ireland	1962	2198			
		Female		Ireland	1963	2290			
		Female		Ireland	1964	2276			
		Female		Ireland	1965	2239			
		Female		Ireland	1966	2351			
		Female		Ireland	1967	2340			
		Female		Ireland	1968	2456			
		Female		Ireland	1969	2550			
		Female		Ireland	1970	2557			
		Female		Ireland	1971	2581			
		Female		Ireland	1972	2613			
		Female		Ireland	1973	2655			
		Female		Ireland	1974	2865			
		Female		Ireland	1975	2850			
		Female		Ireland	1976	2810			
		Female		Ireland	1977	2764			
		Female		Ireland	1978	2817			
		Female		Ireland	1979	2787			
		Female		Ireland	1980	2864			
		Female		Ireland	1981	2778			
		Female		Ireland	1982	2895			
		Female		Ireland	1983	2952			
		Female		Ireland	1984	3077			
		Female		Ireland	1985	2966			
		Female		Ireland	1986	3122			
		Female		Ireland	1987	3173			
		Female		Ireland	1988	3276			
		Female		Ireland	1989	3481			
		Female		Ireland	1990	3261			
		Female		Ireland	1991	3354			
		Female		Ireland	1992	3461			
		Female		Ireland	1993	3429			
		Female		Ireland	1994	3440			
		Female		Ireland	1995	3422			
		Female		Ireland	1996	3402			
		Female		Ireland	1997	3503			
		Female		Ireland	1998	3454			
		Female		Ireland	1999	3488			
		Female		Ireland	2000	3587			
		Female		Ireland	2001	3594			
		Female		Ireland	2002	3449			
		Female		Ireland	2003	3587			
		Female		Ireland	2004	3642			
		Female		Ireland	2005	3734			
		Female		Ireland	2006	3817			
		Female		Ireland	2007	3724			
		Female		Ireland	2008	3899			
		Female		Ireland	2009	3779			
		Female		Ireland	2010	3785			
		Male		Ireland	1950	2243			
		Male		Ireland	1951	2425			
		Male		Ireland	1952	2399			
		Male		Ireland	1953	2453			
		Male		Ireland	1954	2458			
		Male		Ireland	1955	2606			
		Male		Ireland	1956	2491			
		Male		Ireland	1957	2577			
		Male		Ireland	1958	2488			
		Male		Ireland	1959	2617			
		Male		Ireland	1960	2546			
		Male		Ireland	1961	2593			
		Male		Ireland	1962	2699			
		Male		Ireland	1963	2648			
		Male		Ireland	1964	2686			
		Male		Ireland	1965	2740			
		Male		Ireland	1966	2822			
		Male		Ireland	1967	2756			
		Male		Ireland	1968	2835			
		Male		Ireland	1969	2984			
		Male		Ireland	1970	2987			
		Male		Ireland	1971	3099			
		Male		Ireland	1972	3149			
		Male		Ireland	1973	3148			
		Male		Ireland	1974	3233			
		Male		Ireland	1975	3302			
		Male		Ireland	1976	3474			
		Male		Ireland	1977	3381			
		Male		Ireland	1978	3401			
		Male		Ireland	1979	3374			
		Male		Ireland	1980	3423			
		Male		Ireland	1981	3442			
		Male		Ireland	1982	3437			
		Male		Ireland	1983	3519			
		Male		Ireland	1984	3589			
		Male		Ireland	1985	3723			
		Male		Ireland	1986	3764			
		Male		Ireland	1987	3793			
		Male		Ireland	1988	3878			
		Male		Ireland	1989	3858			
		Male		Ireland	1990	3854			
		Male		Ireland	1991	3906			
		Male		Ireland	1992	4078			
		Male		Ireland	1993	4160			
		Male		Ireland	1994	3972			
		Male		Ireland	1995	4097			
		Male		Ireland	1996	3987			
		Male		Ireland	1997	3983			
		Male		Ireland	1998	4026			
		Male		Ireland	1999	4053			
		Male		Ireland	2000	4079			
		Male		Ireland	2001	4038			
		Male		Ireland	2002	4054			
		Male		Ireland	2003	4016			
		Male		Ireland	2004	4186			
		Male		Ireland	2005	4015			
		Male		Ireland	2006	4249			
		Male		Ireland	2007	4193			
		Male		Ireland	2008	4303			
		Male		Ireland	2009	4622			
		Male		Ireland	2010	4188			
		Female		Israel	1975	1998			
		Female		Israel	1976	2071			
		Female		Israel	1977	2130			
		Female		Israel	1978	2301			
		Female		Israel	1979	2320			
		Female		Israel	1980	2353			
		Female		Israel	1981	2328			
		Female		Israel	1982	2253			
		Female		Israel	1983	2510			
		Female		Israel	1984	2480			
		Female		Israel	1985	2383			
		Female		Israel	1986	2557			
		Female		Israel	1987	2585			
		Female		Israel	1988	2690			
		Female		Israel	1989	2676			
		Female		Israel	1990	2871			
		Female		Israel	1991	3172			
		Female		Israel	1992	3286			
		Female		Israel	1993	3528			
		Female		Israel	1994	3738			
		Female		Israel	1995	4070			
		Female		Israel	1996	4218			
		Female		Israel	1997	4127			
		Female		Israel	1998	4321			
		Female		Israel	1999	4300			
		Female		Israel	2000	4428			
		Female		Israel	2001	4555			
		Female		Israel	2002	4630			
		Female		Israel	2003	4761			
		Female		Israel	2004	4595			
		Female		Israel	2005	4776			
		Female		Israel	2006	4872			
		Female		Israel	2007	4924			
		Female		Israel	2008	5022			
		Female		Israel	2009	4952			
		Female		Israel	2010	5181			
		Male		Israel	1975	2158			
		Male		Israel	1976	2277			
		Male		Israel	1977	2389			
		Male		Israel	1978	2425			
		Male		Israel	1979	2640			
		Male		Israel	1980	2506			
		Male		Israel	1981	2397			
		Male		Israel	1982	2492			
		Male		Israel	1983	2596			
		Male		Israel	1984	2665			
		Male		Israel	1985	2714			
		Male		Israel	1986	2771			
		Male		Israel	1987	2783			
		Male		Israel	1988	2805			
		Male		Israel	1989	2792			
		Male		Israel	1990	2981			
		Male		Israel	1991	3156			
		Male		Israel	1992	3276			
		Male		Israel	1993	3711			
		Male		Israel	1994	3947			
		Male		Israel	1995	3983			
		Male		Israel	1996	4178			
		Male		Israel	1997	4179			
		Male		Israel	1998	4547			
		Male		Israel	1999	4313			
		Male		Israel	2000	4451			
		Male		Israel	2001	4579			
		Male		Israel	2002	4724			
		Male		Israel	2003	4766			
		Male		Israel	2004	4686			
		Male		Israel	2005	4763			
		Male		Israel	2006	4755			
		Male		Israel	2007	4915			
		Male		Israel	2008	4964			
		Male		Israel	2009	4977			
		Male		Israel	2010	5204			
		Female		Italy	1951	26210			
		Female		Italy	1952	27128			
		Female		Italy	1953	28007			
		Female		Italy	1954	28996			
		Female		Italy	1955	29824			
		Female		Italy	1956	31262			
		Female		Italy	1957	31658			
		Female		Italy	1958	32013			
		Female		Italy	1959	32881			
		Female		Italy	1960	34722			
		Female		Italy	1961	34608			
		Female		Italy	1962	35592			
		Female		Italy	1963	36832			
		Female		Italy	1964	37212			
		Female		Italy	1965	38759			
		Female		Italy	1966	38921			
		Female		Italy	1967	39463			
		Female		Italy	1968	40484			
		Female		Italy	1969	42288			
		Female		Italy	1970	41864			
		Female		Italy	1971	43008			
		Female		Italy	1972	44002			
		Female		Italy	1973	44802			
		Female		Italy	1974	45413			
		Female		Italy	1975	45902			
		Female		Italy	1976	47209			
		Female		Italy	1977	47758			
		Female		Italy	1978	48277			
		Female		Italy	1979	49220			
